abnormal_time,inject_pod,inject_time,inject_type,normal_time,root_cause,nezha_rank,inject_comp_tdiff,result_list_string
2022-08-23 14:49,productcatalogservice-668d5f85fb-jhwx9,2022-08-23 14:47:40,return,2022-08-23 17:00,"['Query product with name', 'Query product successfully']",1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product successfully
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> No product with ID <:PRODUCTID:>
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: checkoutservice hipstershop.CheckoutService/ConvertCurrency start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product #""<:PRODUCTID:>""
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: checkoutservice-578fcf4766-9csqn
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/<:SPANID:> start
    To: MemoryUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Get Ads by Category <:*:>
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: adservice hipstershop.AdServiceImpl/getAds end
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: adservice hipstershop.AdService/<:SPANID:> start
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 1.0- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: frontend hipstershop.CurrencyService/Convert start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product recommendations
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad started
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CurrencyService/GetSupportedCurrencies start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 14:56,productcatalogservice-668d5f85fb-jhwx9,2022-08-23 14:55:55,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/GetProduct start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/GetProduct start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ReadCatalog start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query product catalog
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ReadCatalog start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ParseCatalog start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start parse catalog
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ParseCatalog start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ListProducts start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start list products
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ListProducts start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)"
2022-08-23 14:57,productcatalogservice-668d5f85fb-jhwx9,2022-08-23 14:55:55,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/GetProduct start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/GetProduct start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ReadCatalog start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query product catalog
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ReadCatalog start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ParseCatalog start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start parse catalog
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ParseCatalog start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ListProducts start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start list products
- Actual Event Trace:
    From: productcatalogservice hipstershop.ProductCatalogService/ListProducts start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
- Resource Alert: CpuUsageRate(%)"
2022-08-23 15:05,productcatalogservice-668d5f85fb-jhwx9,2022-08-23 15:04:28,exception,2022-08-23 17:00,"['Query product with name', 'Query product successfully']",-1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: frontend hipstershop.CurrencyService/Convert start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product recommendations
- Abnormal Score: 0.9831081081081081- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart complete
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product recommendations
- Abnormal Score: 0.9805825242718447- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: frontend hipstershop.ShippingService/GetQuote start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product recommendations
- Abnormal Score: 0.9805825242718447- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: MemoryUsageRate(%)
    To: adservice hipstershop.AdService/<:SPANID:> start
- Abnormal Score: 0.9759036144578314- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: adservice hipstershop.AdServiceImpl/getAds end
- Abnormal Score: 0.9759036144578314- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad started
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 0.9759036144578314- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CurrencyService/GetSupportedCurrencies start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 0.9759036144578314- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CartService/GetCart start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 0.9759036144578314- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CurrencyService/Convert start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 0.9759036144578314- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.RecommendationService/ListRecommendations start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 0.9759036144578314- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 15:06,productcatalogservice-668d5f85fb-jhwx9,2022-08-23 15:04:28,exception,2022-08-23 17:00,"['Query product with name', 'Query product successfully']",1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product successfully
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query product with name and description <:*:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> failed to scan mysql query result: Query product error.
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: productcatalogservice-668d5f85fb-jhwx9
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: checkoutservice hipstershop.CheckoutService/ConvertCurrency start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product #""<:PRODUCTID:>""
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: checkoutservice-578fcf4766-9csqn
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/<:SPANID:> start
    To: MemoryUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Get Ads by Category <:*:>
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: adservice hipstershop.AdServiceImpl/getAds end
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: adservice hipstershop.AdService/<:SPANID:> start
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: frontend hipstershop.CurrencyService/Convert start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> View user cart start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Failed to get product recommendations
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad started
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CurrencyService/GetSupportedCurrencies start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: frontend hipstershop.CartService/GetCart start
- Actual Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Serving product page started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Could not retrieve product
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 15:13,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:12:49,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Received conversion request
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.6744186046511628- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
2022-08-23 15:14,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:12:49,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: NetworkP90(ms)"
2022-08-23 15:22,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:21:41,cpu_contention,2022-08-23 17:00,['CpuUsageRate(%)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: CpuUsageRate(%)"
2022-08-23 15:23,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:21:41,cpu_contention,2022-08-23 17:00,['CpuUsageRate(%)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.7368421052631579- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
2022-08-23 15:30,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:29:49,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.7368421052631579- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
2022-08-23 15:31,recommendationservice-6cfdd55578-gfj6q,2022-08-23 15:29:49,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Query Recommendations
- Actual Event Trace:
    From: recommendationservice /hipstershop.RecommendationService/ListRecommendations start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 2- Affected Pod: recommendationservice-6cfdd55578-gfj6q
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.7777777777777778- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: checkoutservice hipstershop.ProductCatalogService/GetProduct start
- Abnormal Score: 0.7666666666666667- Trace Depth: 5- Affected Pod: checkoutservice-578fcf4766-9csqn
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Start query cost of products<:ITEM:>
    To: checkoutservice hipstershop.CheckoutService/ConvertCurrency start
- Abnormal Score: 0.7666666666666667- Trace Depth: 5- Affected Pod: checkoutservice-578fcf4766-9csqn
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Placing order started
- Abnormal Score: 0.6923076923076923- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> No context provided. Constructe random Ads start
- Abnormal Score: 0.675- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/getRandomAds start
    To: MemoryUsageRate(%)
- Abnormal Score: 0.675- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: adservice hipstershop.AdService/getRandomAds end
- Abnormal Score: 0.675- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request started
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request home started
- Abnormal Score: 0.675- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad complete
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request home complete
- Abnormal Score: 0.675- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 15:39,shippingservice-7b598fc7d-lmggd,2022-08-23 15:38:52,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.7- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
